Wall time,Step,Value
1656402517.0870314,1,0.25
1656403787.9757743,2,0.6403999924659729
1656405309.1403759,3,0.7540000081062317
1656406845.8375556,4,0.8051999807357788
1656408483.633981,5,0.8267999887466431
1656410008.6940594,6,0.8483999967575073
1656411536.0843792,7,0.8564000129699707
1656413056.7511477,8,0.86080002784729
1656414580.5776756,9,0.8575999736785889
1656416099.2851243,10,0.8687999844551086
1656417625.8706343,11,0.8827999830245972
1656419151.4005868,12,0.8799999952316284
1656420678.251606,13,0.8827999830245972
1656422203.1492355,14,0.8704000115394592
1656423727.5991702,15,0.8795999884605408
1656425253.124002,16,0.8804000020027161
1656426781.129863,17,0.8960000276565552
1656428340.6164548,18,0.8772000074386597
1656429941.311187,19,0.885200023651123
1656431464.5643718,20,0.8820000290870667
1656432984.5803657,21,0.8880000114440918
1656434506.9317634,22,0.8888000249862671
1656436027.6227477,23,0.8876000046730042
1656437550.6895437,24,0.8799999952316284
1656439072.7617009,25,0.8827999830245972
1656440598.690554,26,0.8956000208854675
1656442124.659239,27,0.8903999924659729
1656443646.019666,28,0.8888000249862671
1656445168.5936575,29,0.8952000141143799
1656446686.724998,30,0.8888000249862671
1656448209.239264,31,0.8871999979019165
1656449729.5740616,32,0.8867999911308289
1656451249.1197255,33,0.8863999843597412
1656452769.9085252,34,0.892799973487854
1656454286.3082767,35,0.88919997215271
1656455803.4120793,36,0.8812000155448914
1656457325.3652813,37,0.8948000073432922
1656458846.57779,38,0.8844000101089478
1656460367.5946105,39,0.885200023651123
1656461891.4403615,40,0.88919997215271
1656463409.5155692,41,0.8859999775886536
1656465048.5370324,42,0.8931999802589417
1656466671.3861763,43,0.8859999775886536
1656468347.1084561,44,0.876800000667572
1656470023.3405542,45,0.8971999883651733
1656471703.8791468,46,0.8935999870300293
1656473529.4663804,47,0.8903999924659729
1656475332.7771642,48,0.8867999911308289
1656477210.5461931,49,0.892799973487854
1656479082.635313,50,0.8948000073432922
1656480952.9806068,51,0.8840000033378601
1656482827.425279,52,0.8899999856948853
1656484699.397072,53,0.8924000263214111
1656486571.0634787,54,0.8812000155448914
